ACCT_ID,SERIAL_NBR
2634123541,GE3660478
6363182000,11616039
9485873559,GE9322974
1961793872,GE3687252
5404229482,CPA1794724
3795372000,GE3661288
5852091170,GE3736530
4718405146,GE9850259
7484189080,8065808
9987945198,4896203
425182000,GE9329179
8042849803,SS11382105
8317372000,GE9811756
7680382000,GE3859709
2500082000,1213357
3775672000,SS17527781
1831182000,42231228
3481172000,GE9814108
9044832082,GE9790448
3288182000,GE9788414
6187134686,4969266
2313382000,GE9363617
1870182000,GE9388965
1124678137,GE9443162
8429389613,GE9328824
4145602822,GE9388064
9376082000,GE9813488
7794672000,GE9445007
3706182000,GE3623056
9235367489,64967550
623172000,GE3834291
1567656835,GE9882103
2753672000,SS21715005
518172000,GE9416882
6620229456,GE9811514
831803396,1240656
3778182000,1148589
8563576011,GE3925884
9203672000,GE9326205
788246477,13525139
7173307171,9416611
7877283632,GE9356711
6761003187,GE3732644
3243065960,D538312
2056461459,GE9352618
3815752092,GE9417668
6377372000,GE9328625
9272472000,1396002
2274238165,1790257
67127502,GE2314349
3629672000,1235155
641472000,GE9388130
4158398459,GE3756289
7792167858,GE9814851
4976072000,GE9321990
9746287621,GE9420268
4683272000,E44959000000
6240872000,GE9387367
7128289116,3606995
8917572000,GE9356391
4043772000,GE9363865
1840997382,GE9893554
8727776642,GE3756649
5254400993,GE9328655
81172000,GE9847282
6701623977,1006769
7571172000,GE9812211
7284182000,GE9362701
3599572000,GE9442376
3325672000,GE9443089
3172418022,18674801
3086909808,GE3968438
123972000,2444216
1483772000,GE3755927
6916097457,GE9698843
7658872000,GE9847300
890145795,GE3735256
905872000,57655237
912791693,GE9362449
3445107247,GE9811533
1671772000,GE9322999
1368240208,GE3736503
2419972000,GE9798216
9215206514,GE9388739
3724133405,GE9800223
9618941213,57678751
217299744,GE9811691
8640783202,GE9789936
7502707207,GE5851365
7482715226,5136595
7243372000,GE9362884
8047692924,GE5839198
5877911819,1241914
3889699822,GE9811778
5563008293,GE9328294
2322372000,11377885
3715372000,61832201
293972000,GE9420447
66138221,GE3622604
8347650749,SS11382894
7303372000,GE9392094
68270344,GE3832477
2780372000,GE3926002
4456269464,GE7998000
9158172000,GE9442734
3967372000,GE3735848
896888048,GE3914897
3627572000,GE9330270
3152282000,GE3661305
770093000,15005174
454382000,SS13791292
6465972000,57678467
8937904123,GE9814231
1711572000,E40824000000
6870872000,GE9353163
6733182000,GE9363068
8398730830,GE3621569
7118478494,GE9389443
194719083,GE9418066
5599318585,D664413
4585251387,1315802
7529803330,GE3621114
1621172000,GE9442592
3671972000,GE3971603
9630472000,GE9356419
4819354269,GE3832884
521953570,3607660
1002978123,2890705
3193844361,GE9850076
4327282000,GE9811236
6312972000,1214180
6160147677,GE9358756
7953172000,GE3625059
6581282000,GE3798478
9000991316,GE2717650
5063372000,E42740000000
6570772000,GE9348622
7623094163,GE9851088
2885772000,GE9799221
8926182000,11539888
9178962487,GE9357004
3974140522,GE5838959
5016348627,GE9357858
7408072000,SS17715154
7953021374,GE3737320
9668972000,GE9881750
2463172000,9175053
5822172000,GE3735184
2196681964,SS17949678
7203810912,GE9893248
816933356,GE9416506
8266072000,GE3661648
1243399725,9417798
7870872000,GE9329587
5227373949,GE9328616
3845651180,GE3624774
5651282000,GE9799395
626340837,GE3817658
7258182000,GE3834528
762518627,GE9756771
8341272000,GE9831930
2522189168,GE9850256
4153065386,SS17856482
8824994199,GE9392097
2617182000,GE3803711
2275462204,28445472
8086963358,GE8638879
8265472000,57679059
5650972000,GE3686173
9247182000,GE3688412
6016209393,GE9910867
78839835,9417657
4665997075,26579396
8857558160,GE9327317
8706984186,GE9911680
305634075,GE9421379
3199156892,7929262
7234320652,GE3837344
7772229915,GE3685517
3883170953,GE3834210
3299282000,GE9361764
381313658,GE8572652
6804372000,GE9357027
4714182000,42231465
476725377,D751228
171250981,GE3655383
5859572000,GE3912047
2377901470,GE9783552
2511740547,GE3833856
7969282000,GE3733211
8132772000,GE3661208
1286396227,23215
6417472000,GE3644507
9628172000,GE3837759
4018374442,GE9364101
1319372000,GE9416669
372806118,GE9910765
1334681580,56579981
1944931871,GE9911128
136174458,GE9786818
2351962508,GE9390577
9195372000,56294646
9389983000,GE8572042
1824218029,GE9895443
192272000,GE9850995
5421328056,GE9796251
141815955,GE9881472
130372000,GE9855575
3755142040,GE9901329
269282000,57630550
9654182000,GE9416405
7554839296,GE9352660
3412082000,56363392
2960018541,GE9911068
1573063412,GE9365853
7956381962,GE9390294
470182000,13524300
3145221479,SS18028639
3871362077,GE9391818
7805182000,GE3800539
7866972000,GE3685845
3456309207,GE9910800
7368862424,13613467
3726972000,GE3913485
9995577987,12211747
7775307595,GE9911756
9198272000,GE9362445
8645972000,GE9358263
2606172000,GE9789087
3378645314,GE9321509
9575172000,GE9387347
6153183994,4982834
6590772000,GE3858484
5940672000,GE9444692
8478209280,GE9357313
4594972000,GE9328366
6345425610,SS11304934
3864672000,GE3910396
7548312863,GE3909574
8776182000,GE5852011
2693082000,GE9461961
5413172000,GE3684697
1135772000,SS17420400
7615082000,GE9849055
5745365036,GE9882262
7209972000,56596766
9209472000,4348606
9009772000,4968669
8764162817,GE9417839
9917900350,GE3909627
7696072000,E50829000000
6162204285,5136354
1532617119,11615692
3170772000,GE3755575
2599172000,GE9363205
2786400165,GE9327146
4955733656,GE9912334
4689174070,GE9833049
4396672000,GE9390237
7711563460,GE4231364
216082000,GE9329878
8250372000,GE9813761
3581282000,71780965
439272000,SS18331414
4320972000,GE9799030
6675172000,GE9911772
9702233380,GE9388070
3509503133,664169
2963182000,GE9811418
365972000,1338930
5822972000,GE9391230
305596775,GE4231757
9963172000,GE9847066
4449372000,8066320
3807906568,D607929
8273424949,GE9414883
5404082000,GE3663051
1793041492,4369119
6635652203,GE9846714
6690093000,U0051470
4454541928,GE9322728
1668872000,GE9814469
3766687104,GE3755426
8450772000,56294785
9125372000,28865430
1955472000,E67019000000
3997657726,4977968
7280772000,GE3655358
9736664944,GE3623531
8369770205,GE3759632
1022972000,9427071
1628647428,GE3757871
6813772000,E44561000000
4186082000,GE9894937
9782082000,61831175
7548172000,GE9312799
593185002,1523500
8545872000,GE3687546
8349072000,61829660
190230993,GE9389577
5150124866,9174868
4624304961,4952285
2080972000,E63406000000
3865672000,GE3659618
875672000,55775522
7752059376,GE5851537
5536092246,2400330
4281172000,GE3689118
533372000,E55857000000
9391372000,1337000
3929318038,GE9789796
1539647089,4898319
8915014236,GE9912644
327837755,GE9796027
70696402,GE9352394
2188724472,GE9765541
453963078,GE3735926
5714976748,GE3687565
7793083634,GE9849721
9978537948,GE3734095
4472621896,GE3757240
4898872000,E65082000000
817272000,GE9391167
4612745573,9174977
3144972000,GE9796969
2207062304,GE3624648
7758872000,GE3687521
9459719957,SS17501083
3389772000,2399557
2570182000,GE9363930
3467819453,GE9389635
7959872000,GE9420930
1039282000,64965143
806472000,72520019
5653262845,GE9365970
4155182000,7719869
7516605713,GE3732568
4301032675,D732163
905272000,61829427
7477631419,GE8571700
5778182000,GE3836008
7418172000,1209516
8932093000,9417682
1822620718,GE3758267
1726991035,GE3733961
4706869048,9175221
8488511368,GE9323346
6875082000,11341036
6950063623,GE9388413
8349182000,GE3737869
3596247679,GE9901532
695472000,10936093
4890777456,GE9812109
6418772000,GE3620066
8150372000,GE9811106
7293180076,23936
9377121590,GE3798123
4014814156,1441476
9011545035,GE9912672
4603172929,GE3756452
709102178,GE3755190
4890916774,2979887
4592442965,1240884
9672891350,Y0565159
6694272000,E55928000000
8202972000,56578412
2687469723,GE3833513
4631872682,GE9443886
3173772000,GE9800097
5432182000,GE9832969
4548583774,U272684
1086272000,GE9328156
678676700,GE9882465
9735772000,GE3755385
9425372284,1292161
7904082000,GE3833987
8831382000,23583331
7806472000,GE3687520
5810034225,GE9323347
6347607249,2400628
1645372000,GE9813949
5170497440,Y0564886
3535182000,1358834
1834644400,GE3801007
9118657996,GE9442590
6862572000,GE9353649
6369268653,GE9895318
7184955280,57658246
1802635186,211729
1766757023,GE9894996
1490872000,GE3832527
3334259347,JUCA54815
6907819071,6183443
6817118140,GE3688140
5253272000,GE9811693
9409772000,GE9328663
771394282,GE9417129
2028352118,GE9912148
5854030210,7687757
2888809415,7993943
8905572000,GE9330620
4964672000,28445989
2540841434,1006435
2798082000,GE5839073
6263829182,GE9756784
538280098,4208522
3588672000,381145
5409271183,GE3803317
9249282000,GE9392138
9902239597,GE3737880
2983309342,GE9796203
1418049779,7666696
1979198772,GE9764767
8009832215,GE5853744
8721033641,GE9391814
8453672000,4015602
9828172000,11322000
2449672000,GE9418477
9717572000,GE9856244
1837214078,GE3759684
6705682569,GE9784340
7995572000,GE3759282
2922334891,GE3659601
298040511,GE9322503
5847742780,GE9331038
4136388229,GE9796432
5731182000,GE3755135
5471093000,8857147
2367980061,11617129
2518072000,GE9699060
5739072000,SS12032448
8439572000,GE9327543
7751472000,4896325
4400972000,GE9392173
4606799192,GE3757234
5344082000,GE9882202
510956377,2400256
8283772000,GE3658064
9572412663,9417692
7920182000,7721900
6501372000,GE9442706
2210060642,GE3800553
6478545859,GE3803686
2783082000,11388917
1200230835,GE3625361
3716082000,GE3655026
128182000,56579131
693211534,GE9783068
4722314027,D538081
5008424016,GE9894815
8674375195,GE3758066
9472062478,GE9357518
9486182000,GE9388674
8896072000,GE9362633
1781954488,12211533
9027083057,GE3755831
4624561758,GE9422989
9324374629,U287016
2316051068,GE3756106
286580028,GE3624683
1629268246,GE3734320
3491719218,GE3914697
568572000,GE3686235
5009272000,E44789000000
1699472833,GE9323267
4957695294,GE9881418
147182000,GE9442559
808895642,GE9443138
3370354950,GE9814450
7255372000,GE9390759
6871604605,GE9799647
1354382000,GE9444307
3440769470,GE9787308
2925452804,GE3759237
401565508,GE9416975
4634350700,GE3622108
8804474063,26056
3161382000,GE9313891
6392272000,9426422
6559172000,4206944
2233988341,57660889
8744292702,212618
3149361494,GE9417752
7717772000,GE9783807
6423572000,61832431
5468072000,GE3644789
222972000,SS17885397
2057655539,SS13789019
6229082000,17170575
3932823671,GE3686377
8215636712,GE3858228
2059272000,GE3799987
6457272000,GE3623225
9424786721,GE3834398
1507627706,D731789
4709275749,GE9815447
3449772000,GE9854561
776407360,665158
2842968022,GE9892837
3604572000,62580531
6578236466,GE9352951
5823772000,GE3685839
677828589,11387902
7326872000,GE9765355
9050347483,768799
2720182000,GE9813211
4234896893,GE3758620
6822472000,GE9322844
372572000,GE3913700
600560482,7184704
6502282000,11379060
4565384906,GE9323248
6374513365,1237966
8941596223,9426115
9624470980,GE9882281
3911554359,5139976
8770791229,GE8572597
8654289220,15005356
7217182000,56612255
4326564183,GE9416718
6998114976,GE3758099
2676600863,GE9893540
7389973349,GE9421456
1050952568,GE9418173
9138972000,GE3686862
1529847370,GE3758599
6450382000,5767759
5327182000,GE9387712
9472041681,42233566
181972000,GE9832329
2333857089,GE3757328
1173972000,11151022
1895772000,GE9787234
6317543000,GE9755453
2817272000,30251715
494372000,GE9328708
2196577783,1235884
8985812811,1210042
9971768495,3607284
2625730668,GE9912359
9986972000,4206839
8979924364,GE9363292
7242572000,GE9415159
2943515667,GE3624689
7617472000,13526042
3935872000,GE9422568
2876282000,GE3800563
2609803151,GE9801165
3286272000,GE3624625
3322472000,E61665000000
7501476548,5136496
8521439114,GE9389291
1436182000,10875953
8967972000,GE9330806
1840195021,GE9364714
5143372000,E67495000000
3775673498,SS18042554
2792257380,GE3758064
4372182000,GE9444159
3589872000,E68167000000
5410572000,1294003
3299872000,GE9363060
7898872000,GE3834693
9156065769,GE9330496
9190391381,GE9419762
9814307612,GE3737058
9570236249,GE9323637
1396721153,GE9783623
5714172000,61829708
3139203325,7843856
9308864256,11540573
1314254967,GE3734819
7152508043,GE9387362
3604372000,GE3624579
6342226323,GE9444299
1994972000,GE3684797
1773182000,GE9784110
5120579533,11601315
5112672000,5270018
6265019999,RDSS00069
6691209734,4980852
5362082000,8373676
8290924882,7937150
1758182000,1790070
3378198625,52664044
3435811814,GE3875803
8442674271,SS13791062
7564182000,11152832
752231565,SS13785958
9898372000,GE9329975
9231451863,210397
917272000,GE9358026
6629082000,GE3621682
5814140317,GE9323144
8336328607,1548473
1776972000,GE9322579
9122113650,D383961
7533220711,GE9764163
5794681892,GE3660663
3186324719,GE9420839
4321365366,1147860
1487110917,71781572
1941138449,1234390
7811510916,1792791
3740472000,GE9420255
905263410,8067048
2303772000,57679747
1775473053,2905945
1599282000,14236787
8296372000,GE9321739
7434363948,GE9323257
5051182000,56295014
5929453230,GE9786260
9091468693,GE9326620
9246801395,GE9323011
1896665728,61492
1037907499,GE3621679
6179382142,2889381
409372000,212314
5629807202,GE9330716
615456271,GE9322467
5325722685,SS17534533
6405080648,GE9418214
8399850561,GE9893629
4567454215,1790276
3505285781,1359517
4058514648,GE3734562
9880342256,21915996
7931272000,606658
8345660575,7686938
7971310120,57676207
771972000,55773819
1759972000,28866855
1851006468,SS13768217
2537862875,GE9849955
9969572000,GE3758341
126082000,GE3913051
6196272000,GE9800585
1196272000,GE9848952
1559772000,SS17814607
8829472000,56595093
4447172000,GE3876858
9765426842,330232
8988040084,GE9328158
674382000,GE3913367
7472472000,GE3910943
2003304130,13613362
940772000,GE3623654
2712872000,7185828
3366663201,5136379
5439761676,4982734
4074595754,4020664
5175182000,SS18413747
501060544,GE3757652
9922747555,256978
5666397232,8857174
9991382000,11388008
4612093000,15005406
7722872000,GE9388698
1789317894,GE3735450
332172000,GE9767172
1667538353,GE9415787
929282000,56363079
2179182000,GE9387560
5871308654,1358120
9022285773,GE3622103
8638801299,GE9420500
6326119146,CPA1793270
5084082000,GE3658225
5898672000,GE9330971
3624182000,GE3925910
1662693077,GE3689386
182926773,GE9815146
7734538737,GE3622573
3679772000,GE9784109
5180182000,56612072
2915677813,GE3801657
8690176708,GE4231760
5299081684,Y0565032
1115672000,GE9768204
3539787176,915921
2193502793,1210020
9582247472,GE3658161
4263447814,7719459
2887486244,GE9365331
6029472000,56579240
7817282000,42233461
3212548007,1941377
8770220933,GE9420877
2482972000,GE9461627
327831347,GE3684897
5637572000,GE9810583
2903939151,GE9321703
5051872000,2400943
3907845930,56597366
8905732675,GE9313987
2084286586,GE2717659
3271193831,GE9912287
2113382000,17169286
7627082000,GE9363989
2879771852,732482
8247282205,GE9801253
8348556252,GE9415087
8030454766,GE3687099
6131182000,1792801
909872000,10722072
212955611,GE9910711
5257082000,GE3645723
2574594037,GE9357029
6599041451,GE9910773
1427572000,6385669
4247543000,GE9698835
416139865,D624757
9895389776,GE9331032
4409772000,57631009
6400082000,11321599
8781408281,GE3736687
2978182000,GE9422990
6773182000,8278616
5376172000,GE9389777
4640872000,GE9421010
1525772000,2905926
5350428556,GE9814132
8727282000,GE3758805
7855627123,GE9352837
6466972000,GE3968677
557082000,GE3645364
9467450568,GE9417963
4863339070,GE9444143
761266071,GE9312835
5802004567,75197531
1256642628,D749643
573505732,61828031
454972000,E46395000000
3137326467,11620391
6123372000,1792112
8421172000,GE3836061
9733872000,GE9323113
6139130549,GE3659714
1955371899,SS21988583
7376955404,GE3737818
2363307315,GE9417110
8725972000,E42089000000
8658282000,GE9328481
3677405465,9175642
5767601084,GE3834158
7185679971,GE9415434
5123040916,GE9416433
9403372000,GE9421168
8467282000,GE9329795
7841043577,GE9415253
386272000,GE3687821
5148329499,GE2313916
6356899216,GE9362576
5549282000,GE9362844
2086072000,GE9357953
2928172000,57631283
6928972000,GE9330325
4115905666,GE3909485
8831272000,56612010
4317384092,GE9812025
2222933428,GE9895667
8917772000,GE9328014
807282000,GE9848966
5261758466,4969395
7342789987,GE9363311
2851972000,1358943
7106172000,SS17688217
8602972000,GE9362477
3837182000,E52173000000
9527921069,GE9894900
8777871791,55421642
7782982541,GE3758176
6953172000,GE9356524
988182000,GE9786588
1775372000,GE3800638
1254572000,GE9329486
883561221,1212380
1854452738,9426834
7127412219,SS17527765
1051872000,4206972
3233372000,1944228
4414307502,GE9414630
900372000,12623264
103840145,GE3661777
4411172000,GE9854448
1246098415,GE9768493
7255572000,7740886
4830572000,GE9463824
7299572000,75196695
8986972000,61827238
2193382000,GE9855576
7699076232,GE9881191
4727082000,GE9847241
5832548656,7587350
392772000,E54693000000
5088137919,GE5839128
5204572000,8279156
2332972000,E70032000000
675672000,GE9418585
5114172000,12642601
6053630875,GE3858241
386472000,GE3832438
8539072000,11616511
9827508079,D353786
7502158370,1735647
3976282000,GE3685720
8109182000,GE9796750
2499092422,4020952
115929400,GE9766230
1776672000,GE3736731
1080872000,GE9323067
4679901182,5941891
454793730,9416758
3457272000,2979655
2148264340,GE3755650
2576372000,GE9352205
9093672000,E54724000000
2493972000,GE9323143
6663175156,GE9504216
8812583301,SS13167357
957372000,55774408
3655795762,7844385
3356272000,GE3832630
6731627733,GE9327890
6810371278,GE9361759
8286272000,GE3909445
8416971190,26579806
5167669434,GE9814157
6507672000,1292298
8200588182,GE9814608
3293082000,GE9854342
2122972000,13611154
1428676265,GE9442206
2959872000,GE9417805
9157885993,1736768
9341626843,72519971
2747872000,GE9847164
2041646083,11328265
9361182000,75196743
190854139,GE3876667
4926182000,GE9363234
2101837258,GE9814385
5291382000,E59154000000
7865282000,55420839
8197273830,CPA1792771
6402372000,6182683
1169172000,GE3913884
5008072000,GE3859403
7870765443,1548127
6307282000,SS18081994
7188811952,SS17446615
4304067007,GE9321529
6243772000,GE9362425
4524928059,GE9442433
35272000,GE9389915
2835182000,SS17980203
3954435027,X0876920
6881124830,SS21847697
6506354654,GE9901359
8321272000,GE9327140
9945244172,1409200
5915612444,GE3926576
4579872000,GE9321294
8214572000,GE3621341
8508072000,GE3912244
9008182000,GE9832325
3993912439,SS18150818
9286182000,GE9811770
6151943543,1315283
3678472000,GE9363215
4271898066,GE9765654
1759369491,GE9365954
1095772000,SS18042840
8002372000,SS18042572
9465972000,SS21752622
2285378737,GE3757824
5152750516,2399974
1582824055,1548121
5668674249,11387549
1159372000,18678631
5238972000,GE9330069
2548172000,SS17468337
7716182000,SS21988674
3492906942,SS21841439
9141972000,GE9387377
3494772000,GE9415249
4077172000,57630199
3346672000,GE3661936
2571230948,SS1809447
5592972000,GE9328291
6599555140,25267
8712857744,255835
8490470251,SS17980226
3415672000,SS22079706
5285530552,SS18095086
8564749102,GE9812156
6835901976,SS18413841
138182000,GE9419820
3664966180,7843730
3834182000,61831073
8872972000,GE9323502
3080982051,SS18150902
8481172000,GE3859502
4194772000,GE3799444
529972000,GE9330340
4695372000,GE9358265
4620477299,GE8572026
8392772000,X0876732
4429872000,GE9815274
9458072000,GE3801636
1337572000,GE9357674
2630646096,GE9357247
1238672000,GE9420462
7535853834,255427
8398504950,56360965
4401611935,GE9442926
3278881169,1358313
7979722478,8810188
6885972000,GE9322848
569772000,6453534
4140866670,U285830
369972000,56362410
4751745454,GE9765420
4069762113,GE9892886
6153123439,SS22112693
7714372000,2443590
4044798760,1179441
5868905185,GE9800649
2975171938,GE9911819
379072000,GE3800900
7510572000,GE3756554
8602572000,GE9799451
4168572000,SS17304723
6406756384,GE9328788
6368572680,D624636
373972000,1337603
5600172000,GE9783265
8515182000,GE9421388
685572000,GE3622457
4134552596,GE9911591
2081375407,CPA1730492
4917872000,GE3659824
6499140675,GE9895644
4678772000,GE9415201
3138172000,1414822
425900031,15555573
1955272000,GE9796267
6239372000,SS17527536
6080872000,SS21841438
6694372000,SS21841429
1764822309,SS18121902
9473972000,111502279
9046387606,GE5853033
4294272000,GE9327402
888070329,4209091
9788764265,GE9892444
5647024065,GE9417054
1443160433,1623109
7439172000,1704928
5463772000,1005649
5719761921,GE9797409
3800032521,GE3645124
2948907758,GE3756853
8978721208,GE5853381
7671172000,62582890
4349479668,GE9812082
3816182785,GE9881513
4621372000,GE9847554
8216157253,GE9363604
3500282000,SS18094460
6425872000,64967256
7590672000,GE9416928
1982333554,GE9911714
3651345181,GE9895078
8376972000,GE9442563
5523772000,9174365
3047772086,GE9814768
2641372000,11388045
8197932353,GE5853792
6412872000,GE9767270
913372000,GE9848766
5136372000,GE9363569
2487439582,1708443
3673257732,GE3756604
2112786673,11617874
2521964645,23582043
4865995241,GE3755796
9986851468,4043277
1107572000,GE9892216
3527173057,GE9417862
7738872000,GE3802699
7348472000,GE2314120
5889327160,GE9419766
3611717097,GE9813450
8982651709,1790406
5500372000,GE9850539
9174867105,8263165
9758872000,GE9698945
8344245216,1396506
6331251964,GE3624833
6857172000,SS17949349
5294093728,GE9418320
1667572000,E50383000000
7788664672,5136447
2584203877,GE9391263
3894225540,GE9893271
8515472000,SS17688287
5862472000,15555738
1033972000,GE3859817
4686572000,GE9321333
8682343616,GE3623242
7670661238,11283413
6246015850,56597336
7847172000,15549309
9926572000,9418081
2395085393,GE3910102
8304672000,GE9420359
6290235211,GE3622982
1036445871,GE9829905
3457313562,GE3645722
7938104739,211212
6037282000,GE9321930
7767909980,GE9796684
3217572000,GE3622068
9265372000,GE9799033
8056212042,72520256
9618772000,56361122
7192372000,40581816
2866470530,GE3686465
9765372000,GE9847553
7187718097,D352996
6981880501,GE4231958
7957901243,GE9353023
3515182000,2905849
5284273605,GE9797614
7540372000,GE9796788
5828361238,GE3621860
5369431142,4205887
7444172000,57676377
187172000,GE9329964
1767282000,GE3655044
2618172000,11378382
4027282000,GE9356396
5433104700,1790129
2333672000,GE3858192
2389272000,SS18150953
8001630405,SS17420077
34772000,GE9321275
7994372000,22978789
5923251290,26580421
445082000,SS18136872
9927849173,10878945
5770942105,4206514
7307298786,1209930
238172000,GE9796078
2965182000,GE9328051
8281920720,12211744
8255572000,56601747
1697072000,SS17980193
7716375789,SS18247247
4014182000,GE9810666
1199282000,62582555
6411572000,GE3926020
2882272000,SS22042008
2478572000,57630974
823885405,GE9847386
6008317734,SS17978750
6396672000,GE9783424
3668472000,SS17932355
9907543000,7902402
9887523727,5257793
5896672000,SS17949356
5456495841,GE9323670
7781449574,GE9416457
8476702988,GE3654746
8735772000,40580866
8994372000,SS18118466
2755772000,2400952
5270819885,D751725
8776316772,Q0509399
5102133442,GE9787600
7084172000,GE9849881
4128413645,GE9417937
5295572000,61834926
716467809,SS18121299
7031372000,GE9357440
7932472000,E32008000000
2273363200,SS18081986
9160972000,SS17949627
515372000,GE9364481
7117972000,10878352
8603202181,GE3687727
6431295282,GE9420794
8225263634,SS18054287
1414937723,GE9357862
2486129752,SS18151326
2644422394,GE3755802
3367182000,GE3689022
97457079,13609126
807372000,57631916
1905572000,GE9812847
274772000,GE3800992
5912365755,GE9362496
8448481001,SS18150817
9488430657,2890182
3093930522,GE3756025
6244914773,GE9314055
5978382150,GE9417955
8671773629,SS18118456
8269282000,GE3687136
9090182000,E61285000000
8316737033,GE5839218
7428872000,61832793
9565272000,GE3858145
968697363,SS17715158
3690572000,5136578
3288259009,GE9849789
7088410678,1235036
8344144385,SS17457995
6322972000,1147908
5340942505,GE3833989
4276572000,GE3733546
1652034330,SS18415378
954368192,GE3837415
1602786804,GE3733523
9715872000,57632372
3087572000,23573233
8223182000,SS18095149
9142972251,X0093360
5066373209,GE3620827
7645865109,4982804
6938172000,GE9461869
3051357537,SS21752596
2420406155,3606182
4008082000,GE3911061
7011941698,GE3833895
4773182000,SS22171667
506659987,GE9389419
4248921099,GE9415639
7231372000,4368346
1684372000,GE9330161
645372000,GE9352692
4203272000,GE9812655
2531382000,26581636
9788629271,GE9323268
1195153559,GE9755481
9339182000,GE9358238
931232417,GE5853513
6458572000,GE9783476
1596772000,GE3836806
4041101149,607045
104468649,GE3623006
9479872000,GE3835796
9142986820,D561980
4878872000,GE9814008
4980282000,GE9832902
4715232177,GE9755477
7376972000,GE9850938
6095182000,GE9323613
7047182000,57676089
7532872000,GE9415437
4598754101,4020947
709744970,GE3735046
2543372000,E61470000000
2356562074,GE9364709
3308033478,71781278
3478672000,21918264
2646625534,GE9787374
2201349463,GE9812081
2824772000,5136012
9812772000,42233291
3498182000,GE9796408
9012858839,7844136
1736950957,5139591
4504732563,1337564
2445438682,GE3911528
4994372000,1210310
3996791627,1490709
6936872000,7721507
1124395131,GE9812127
3319272000,GE9323052
3621172000,GE3733082
2494661174,2399931
6898272000,GE9388645
1741472000,11387832
7486972000,GE9361240
4751885064,GE3686237
3476670739,GE9881871
8825672000,GE3926427
8832595199,GE3875602
9504572000,56359349
7370772000,57678770
9749043000,GE8637974
9975144076,663859
7622572000,GE3835572
3765654442,GE5851893
1131528721,GE9358312
4789614273,2402583
1821172000,GE9422655
3951334363,GE9358396
5944548289,7688183
6951644989,P915627
3450182000,55424648
7045561689,GE9881559
6410593772,GE9390908
2012807111,10720860
84282000,GE3736688
5947472000,GE9363560
9851196165,GE9365593
2118011960,GE9312647
5184082000,GE9313924
7707772000,SS17711268
4492182000,GE9322796
3278424597,4898749
3977011755,GE3803058
9801272000,GE3624305
9840772000,GE9812093
8447543000,8066621
5794250466,SS17756805
8133711536,GE9417052
6418072000,56579931
4928672000,GE9357136
3812157917,GE3832616
4775082000,GE9801687
3154538128,GE3799847
2073121873,GE9443802
930093000,GE8571948
8905272000,9427057
4143304592,1319436
2582672000,GE9814745
4105672000,SS17949598
8839227251,381160
8953483076,13524285
5841601883,GE9829298
49372000,1233549
236860265,4952681
1766757453,SS18150203
1953282000,GE9417424
6869803884,SS17395100
2398672000,GE9322178
8805184289,SS17534543
5407369455,15557940
8780182000,5258646
8633078178,GE3734922
1843272000,SS22066209
4054182000,56578423
6423372000,GE9811692
2245182000,GE3688721
1414377393,GE9901262
4009372000,GE9416929
923335448,GE3913563
8190408629,GE9444903
1330372000,SS22061240
3386288073,SS18094528
434926091,GE5838625
2094272000,1180019
620972000,GE3911874
6066072000,57650828
4970031079,GE9881475
4595182000,SS18117743
5303872565,SS17910815
6118272000,SS17526591
1448472000,GE9328090
9227705221,64968458
411134705,GE9358225
6358609371,GE9420764
5005372000,664840
6970772000,7184297
1684939125,30251975
5969282000,9174128
8125772000,GE3837592
2643272000,GE9848038
7392654271,13526387
8319499846,GE9420201
2253257546,1235378
5985372000,61828673
2193272000,GE3758315
1398672000,GE3971634
705380074,5939391
3946272000,28861255
1739272000,61829091
6725355176,GE9365025
8921382000,SS17534541
8139972000,GE3967812
3418272000,GE3661243
117759651,GE3623322
962472000,GE9797337
1608350145,GE3659376
4441272000,1315571
3593372000,GE9363086
2583776335,GE9912286
2617672000,618339655
506579300,GE3732271
1279182000,61834048
5212858564,GE9358942
4822649325,SS21968959
266049302,GE9328936
5343972000,5343972000
5624172000,1792965
3761182000,GE3622989
5652182000,E66026000000
7433330997,GE8572685
1012572000,E25679000000
4295772000,GE9800606
9267072000,GE3661340
7520382000,SS17949763
4717182000,GE3619622
4268572000,GE3914597
3350772000,26580751
4980297790,4949637
3193292627,GE8571656
1028841286,7937185
1328282000,11152873
9175958323,GE2717665
3976013832,CPA1794722
5925372000,GE3661649
8214916487,D388402
907251457,GE9892367
6540505324,GE9895393
7104348619,9175073
7328182000,1234257
6311695416,GE9810803
7157572000,7720400
8622472000,10356555
6616282000,9416894
1846922675,GE9352352
5609291276,1790295
2930472000,1181530
350681315,GE9357501
8956172000,GE3655134
7439972000,SS17949637
5244718261,4979167
118678554,11328273
9157372000,61826776
6813109365,2001661
9265772000,GE9443997
8021056729,SS22100901
1858782408,GE3801346
8019872000,GE9812040
1475417469,13609607
8403248280,GE9443128
9962472000,GE3911355
8625365480,GE9910808
6073606737,GE9321307
2766643343,GE3507958
7054940811,GE3759231
5430272000,GE9312866
9214741263,GE8572718
6301182000,GE9811990
1655030548,GE3644863
4953094214,SS17949456
7640572000,10934842
9693772000,GE3644787
4417372000,GE9813824
1701834232,1926387
5033382000,30251084
7893651533,GE9892693
9764672000,GE3624716
3046649655,5136892
3726476158,GE9797618
8338472000,GE9443247
